1	5	1	2.181423	340.5176	70.51765	1099.482	829.4824	82	1
2	4	0	2.658997	340.5176	70.51765	1099.482	829.4824	93	1
3	4	0	1.179498	340.5176	70.51765	1099.482	829.4824	94	1
4	6	0	3.707781	340.5176	70.51765	1099.482	829.4824	63	1
5	4	0	2.20383	340.5176	70.51765	1099.482	829.4824	14	1
6	4	1	1.238624	340.5176	70.51765	1099.482	829.4824	26	1
7	6	0	4.207244	340.5176	70.51765	1099.482	829.4824	66	1
8	5	1	2.962512	340.5176	70.51765	1099.482	829.4824	81	1
9	6	1	1.577002	340.5176	70.51765	1099.482	829.4824	43	1
10	5	0	2.159481	340.5176	70.51765	1099.482	829.4824	60	1
11	4	0	2.43203	340.5176	70.51765	1099.482	829.4824	7	1
12	4	0	1.814989	340.5176	70.51765	1099.482	829.4824	68	1
13	6	0	1.285053	340.5176	70.51765	1099.482	829.4824	19	1
14	4	0	2.459846	340.5176	70.51765	1099.482	829.4824	42	1
15	2	1	1.342791	340.5176	70.51765	1099.482	829.4824	51	1
16	4	1	1.148757	340.5176	70.51765	1099.482	829.4824	25	1
17	6	0	2.154982	340.5176	70.51765	1099.482	829.4824	71	1
18	5	1	1.51124	340.5176	70.51765	1099.482	829.4824	39	1
19	5	1	1.357809	340.5176	70.51765	1099.482	829.4824	87	1
20	5	0	1.14994	340.5176	70.51765	1099.482	829.4824	54	1
21	5	1	2.541586	340.5176	70.51765	1099.482	829.4824	36	1
22	2	0	4.117011	340.5176	70.51765	1099.482	829.4824	59	1
23	4	0	2.214558	340.5176	70.51765	1099.482	829.4824	21	1
24	5	1	3.411836	340.5176	70.51765	1099.482	829.4824	84	1
25	4	1	0.9722847	340.5176	70.51765	1099.482	829.4824	73	1
26	4	1	1.129497	340.5176	70.51765	1099.482	829.4824	29	1
27	5	0	1.188377	340.5176	70.51765	1099.482	829.4824	4	1
28	6	1	1.105256	340.5176	70.51765	1099.482	829.4824	41	1
29	4	1	0.8512847	340.5176	70.51765	1099.482	829.4824	75	1
30	6	1	0.863149	340.5176	70.51765	1099.482	829.4824	45	1
31	2	1	2.380477	340.5176	70.51765	1099.482	829.4824	53	1
32	2	1	1.130949	340.5176	70.51765	1099.482	829.4824	50	1
33	6	1	2.008374	340.5176	70.51765	1099.482	829.4824	95	1
34	4	0	1.710518	340.5176	70.51765	1099.482	829.4824	92	1
