1	6	0	43.634	260.5176	20.51765	1019.482	779.4824	32	1
2	3	0	5.963681	260.5176	20.51765	1019.482	779.4824	40	1
3	6	0	10.437	260.5176	20.51765	1019.482	779.4824	22	1
4	5	1	18.43374	260.5176	20.51765	1019.482	779.4824	34	1
5	NaN	NaN	6.720961	260.5176	20.51765	1019.482	779.4824	92	1
6	6	1	12.05633	260.5176	20.51765	1019.482	779.4824	91	1
7	5	1	1.520563	260.5176	20.51765	1019.482	779.4824	35	1
8	2	1	9.559645	260.5176	20.51765	1019.482	779.4824	6	1
9	2	1	2.325499	260.5176	20.51765	1019.482	779.4824	55	1
10	NaN	NaN	22.93249	260.5176	20.51765	1019.482	779.4824	3	1
11	6	1	6.445299	260.5176	20.51765	1019.482	779.4824	96	1
12	1	1	1.695959	260.5176	20.51765	1019.482	779.4824	68	1
13	3	1	5.881896	260.5176	20.51765	1019.482	779.4824	16	1
14	6	0	9.254704	260.5176	20.51765	1019.482	779.4824	69	1
15	3	1	3.386805	260.5176	20.51765	1019.482	779.4824	11	1
16	5	0	5.681462	260.5176	20.51765	1019.482	779.4824	54	1
17	4	1	2.70386	260.5176	20.51765	1019.482	779.4824	30	1
18	4	0	1.011126	260.5176	20.51765	1019.482	779.4824	45	1
19	4	1	1.066204	260.5176	20.51765	1019.482	779.4824	77	1
20	1	0	8.011512	260.5176	20.51765	1019.482	779.4824	60	1
21	6	0	8.491381	260.5176	20.51765	1019.482	779.4824	74	1
22	6	0	2.892672	260.5176	20.51765	1019.482	779.4824	78	1
23	1	1	1.448573	260.5176	20.51765	1019.482	779.4824	72	1
24	3	1	1.453787	260.5176	20.51765	1019.482	779.4824	62	1
25	6	0	8.795257	260.5176	20.51765	1019.482	779.4824	70	1
26	2	1	2.941236	260.5176	20.51765	1019.482	779.4824	51	1
27	NaN	NaN	5.399461	260.5176	20.51765	1019.482	779.4824	33	1
28	3	0	5.060061	260.5176	20.51765	1019.482	779.4824	7	1
29	3	0	7.222886	260.5176	20.51765	1019.482	779.4824	86	1
30	5	1	2.353363	260.5176	20.51765	1019.482	779.4824	38	1
31	6	0	4.390552	260.5176	20.51765	1019.482	779.4824	58	1
32	4	1	2.454711	260.5176	20.51765	1019.482	779.4824	76	1
33	5	1	2.855059	260.5176	20.51765	1019.482	779.4824	81	1
34	4	0	1.760891	260.5176	20.51765	1019.482	779.4824	89	1
35	6	1	16.80974	260.5176	20.51765	1019.482	779.4824	42	1
36	4	1	2.979092	260.5176	20.51765	1019.482	779.4824	28	1
37	6	0	2.324943	260.5176	20.51765	1019.482	779.4824	17	1
38	6	1	1.825608	260.5176	20.51765	1019.482	779.4824	41	1
39	6	1	1.831623	260.5176	20.51765	1019.482	779.4824	47	1
40	6	0	2.241761	260.5176	20.51765	1019.482	779.4824	80	1
41	2	0	2.629816	260.5176	20.51765	1019.482	779.4824	14	1
42	4	0	5.078572	260.5176	20.51765	1019.482	779.4824	46	1
43	2	1	1.671454	260.5176	20.51765	1019.482	779.4824	56	1
44	3	1	3.269683	260.5176	20.51765	1019.482	779.4824	63	1
45	6	1	2.871047	260.5176	20.51765	1019.482	779.4824	93	1
46	2	1	1.945937	260.5176	20.51765	1019.482	779.4824	8	1
47	6	0	2.082562	260.5176	20.51765	1019.482	779.4824	67	1
48	5	1	5.024813	260.5176	20.51765	1019.482	779.4824	84	1
49	6	1	4.524089	260.5176	20.51765	1019.482	779.4824	90	1
50	5	1	5.604311	260.5176	20.51765	1019.482	779.4824	83	1
51	3	1	2.377571	260.5176	20.51765	1019.482	779.4824	59	1
52	4	1	1.144085	260.5176	20.51765	1019.482	779.4824	79	1
53	2	1	2.419468	260.5176	20.51765	1019.482	779.4824	5	1
54	NaN	NaN	6.082821	260.5176	20.51765	1019.482	779.4824	48	1
55	2	1	3.125683	260.5176	20.51765	1019.482	779.4824	53	1
56	4	1	1.115932	260.5176	20.51765	1019.482	779.4824	29	1
57	NaN	NaN	18.1433	260.5176	20.51765	1019.482	779.4824	21	1
58	6	0	3.185434	260.5176	20.51765	1019.482	779.4824	25	1
59	2	1	0.710265	260.5176	20.51765	1019.482	779.4824	52	1
60	5	1	3.078186	260.5176	20.51765	1019.482	779.4824	37	1
61	3	1	2.448563	260.5176	20.51765	1019.482	779.4824	64	1
62	4	1	1.701158	260.5176	20.51765	1019.482	779.4824	31	1
63	2	1	3.756769	260.5176	20.51765	1019.482	779.4824	49	1
64	4	1	2.29508	260.5176	20.51765	1019.482	779.4824	27	1
