1	3	0	1.607778	340.5176	70.51765	1099.482	829.4824	51	1
2	1	0	1.612294	340.5176	70.51765	1099.482	829.4824	59	1
3	5	1	0.6743819	340.5176	70.51765	1099.482	829.4824	86	1
4	6	0	1.34641	340.5176	70.51765	1099.482	829.4824	83	1
5	NaN	NaN	2.447439	340.5176	70.51765	1099.482	829.4824	15	1
6	1	0	2.186147	340.5176	70.51765	1099.482	829.4824	34	1
7	4	1	1.886804	340.5176	70.51765	1099.482	829.4824	74	1
8	3	0	2.002793	340.5176	70.51765	1099.482	829.4824	4	1
9	2	1	1.671868	340.5176	70.51765	1099.482	829.4824	53	1
10	3	1	1.751201	340.5176	70.51765	1099.482	829.4824	58	1
11	6	0	0.8862925	340.5176	70.51765	1099.482	829.4824	69	1
12	5	1	2.861437	340.5176	70.51765	1099.482	829.4824	37	1
13	4	1	0.9351601	340.5176	70.51765	1099.482	829.4824	26	1
14	4	1	0.5932929	340.5176	70.51765	1099.482	829.4824	78	1
15	3	1	2.468459	340.5176	70.51765	1099.482	829.4824	62	1
16	6	1	0.9836692	340.5176	70.51765	1099.482	829.4824	43	1
17	NaN	NaN	1.992871	340.5176	70.51765	1099.482	829.4824	39	1
18	3	1	1.732346	340.5176	70.51765	1099.482	829.4824	14	1
19	6	0	1.043428	340.5176	70.51765	1099.482	829.4824	35	1
20	4	1	0.838532	340.5176	70.51765	1099.482	829.4824	32	1
21	5	1	0.9853665	340.5176	70.51765	1099.482	829.4824	38	1
22	6	0	0.8508189	340.5176	70.51765	1099.482	829.4824	36	1
23	4	1	0.7176014	340.5176	70.51765	1099.482	829.4824	28	1
24	6	0	0.8744427	340.5176	70.51765	1099.482	829.4824	67	1
25	3	1	0.6274394	340.5176	70.51765	1099.482	829.4824	64	1
26	1	1	1.310174	340.5176	70.51765	1099.482	829.4824	66	1
27	6	1	1.098441	340.5176	70.51765	1099.482	829.4824	47	1
28	2	1	0.7634946	340.5176	70.51765	1099.482	829.4824	1	1
29	6	1	0.6725931	340.5176	70.51765	1099.482	829.4824	44	1
30	1	1	1.855916	340.5176	70.51765	1099.482	829.4824	24	1
31	6	0	1.019912	340.5176	70.51765	1099.482	829.4824	19	1
32	NaN	NaN	2.993423	340.5176	70.51765	1099.482	829.4824	41	1
33	1	0	3.15159	340.5176	70.51765	1099.482	829.4824	60	1
34	4	0	0.7253656	340.5176	70.51765	1099.482	829.4824	90	1
35	5	0	1.174248	340.5176	70.51765	1099.482	829.4824	12	1
36	3	1	1.177937	340.5176	70.51765	1099.482	829.4824	10	1
37	6	0	0.8496715	340.5176	70.51765	1099.482	829.4824	21	1
38	4	1	0.9420079	340.5176	70.51765	1099.482	829.4824	31	1
39	4	1	0.27483	340.5176	70.51765	1099.482	829.4824	80	1
40	3	1	1.192291	340.5176	70.51765	1099.482	829.4824	13	1
41	1	0	1.14016	340.5176	70.51765	1099.482	829.4824	96	1
42	1	1	1.215166	340.5176	70.51765	1099.482	829.4824	68	1
43	6	1	2.042049	340.5176	70.51765	1099.482	829.4824	89	1
44	4	1	0.4619837	340.5176	70.51765	1099.482	829.4824	29	1
45	NaN	NaN	1.880277	340.5176	70.51765	1099.482	829.4824	87	1
46	3	1	1.173407	340.5176	70.51765	1099.482	829.4824	16	1
47	2	1	0.9423999	340.5176	70.51765	1099.482	829.4824	49	1
48	3	1	2.0339	340.5176	70.51765	1099.482	829.4824	61	1
49	NaN	NaN	1.641844	340.5176	70.51765	1099.482	829.4824	52	1
50	2	1	0.883926	340.5176	70.51765	1099.482	829.4824	50	1
51	2	1	0.6454548	340.5176	70.51765	1099.482	829.4824	54	1
52	5	1	0.8196205	340.5176	70.51765	1099.482	829.4824	33	1
53	4	1	0.3070765	340.5176	70.51765	1099.482	829.4824	25	1
54	6	1	1.068923	340.5176	70.51765	1099.482	829.4824	94	1
55	1	0	4.287798	340.5176	70.51765	1099.482	829.4824	56	1
56	NaN	NaN	3.274073	340.5176	70.51765	1099.482	829.4824	5	1
57	1	1	1.718331	340.5176	70.51765	1099.482	829.4824	17	1
58	1	1	1.399743	340.5176	70.51765	1099.482	829.4824	23	1
